claim_id,claim_date,sale_id,repair_status
CLAIM09221,2024-06-17,SALE018360,In Progress
CLAIM09222,2024-04-01,SALE017340,Completed
CLAIM09223,2024-09-17,SALE007817,In Progress
CLAIM09224,2025-03-19,SALE014193,Completed
CLAIM09225,2025-07-02,SALE001622,Completed
CLAIM09226,2025-04-23,SALE011166,Completed
CLAIM09227,2023-12-13,SALE009811,In Progress
CLAIM09228,2025-03-22,SALE001419,In Progress
CLAIM09229,2025-08-16,SALE014809,In Progress
CLAIM09230,2024-12-15,SALE009857,Completed
CLAIM09231,2024-11-25,SALE019222,Pending Parts
CLAIM09232,2024-12-28,SALE006828,In Progress
CLAIM09233,2025-09-02,SALE013638,In Progress
CLAIM09234,2025-04-03,SALE010606,Completed
CLAIM09235,2025-08-20,SALE013239,Completed
CLAIM09236,2024-06-03,SALE012846,In Progress
CLAIM09237,2023-11-07,SALE006154,Completed
CLAIM09238,2024-08-27,SALE009649,Completed
CLAIM09239,2025-07-16,SALE010914,Completed
CLAIM09240,2025-06-05,SALE011522,In Progress
CLAIM09241,2025-07-03,SALE016041,Pending Parts
CLAIM09242,2024-06-17,SALE009357,In Progress
CLAIM09243,2024-10-12,SALE005806,Pending Parts
CLAIM09244,2025-06-10,SALE001580,In Progress
CLAIM09245,2024-03-27,SALE019208,Completed
CLAIM09246,2024-08-04,SALE008830,Completed
CLAIM09247,2024-07-05,SALE010639,Completed
CLAIM09248,2024-03-30,SALE003346,Pending Parts
CLAIM09249,2024-07-12,SALE002178,Completed
CLAIM09250,2024-07-15,SALE019640,Completed
CLAIM09251,2024-09-23,SALE008467,In Progress
CLAIM09252,2025-04-23,SALE018510,Completed
CLAIM09253,2025-03-20,SALE006431,In Progress
CLAIM09254,2025-07-22,SALE008524,Completed
CLAIM09255,2024-06-11,SALE006974,Completed
CLAIM09256,2025-08-22,SALE016158,Replaced
CLAIM09257,2025-08-08,SALE009936,In Progress
CLAIM09258,2025-01-11,SALE016591,Completed
CLAIM09259,2025-03-11,SALE008605,Completed
CLAIM09260,2025-03-09,SALE004943,Completed
CLAIM09261,2025-04-26,SALE018852,Replaced
CLAIM09262,2025-07-10,SALE000291,Completed
CLAIM09263,2024-08-21,SALE000343,Completed
CLAIM09264,2024-02-10,SALE019571,Completed
CLAIM09265,2023-11-09,SALE003069,In Progress
CLAIM09266,2025-06-10,SALE006313,Completed
CLAIM09267,2025-08-21,SALE005423,Completed
CLAIM09268,2025-05-17,SALE015312,Completed
CLAIM09269,2024-06-15,SALE010510,Completed
CLAIM09270,2024-11-11,SALE003741,In Progress
CLAIM09271,2025-08-18,SALE000815,Completed
CLAIM09272,2025-07-28,SALE005192,Completed
CLAIM09273,2025-08-25,SALE002291,Completed
CLAIM09274,2025-01-03,SALE004285,Pending Parts
CLAIM09275,2025-07-16,SALE011898,Pending Parts
CLAIM09276,2025-08-24,SALE001584,Completed
CLAIM09277,2024-09-06,SALE017021,Completed
CLAIM09278,2025-06-12,SALE002760,Pending Parts
CLAIM09279,2024-12-31,SALE000645,Pending Parts
CLAIM09280,2025-06-23,SALE013050,In Progress
CLAIM09281,2025-07-28,SALE011692,Pending Parts
CLAIM09282,2025-03-09,SALE015090,Completed
CLAIM09283,2025-03-02,SALE001560,Completed
CLAIM09284,2025-08-20,SALE003653,Completed
CLAIM09285,2025-07-21,SALE019435,Completed
CLAIM09286,2024-09-20,SALE014995,Completed
CLAIM09287,2024-11-22,SALE015359,In Progress
CLAIM09288,2024-06-09,SALE009222,In Progress
CLAIM09289,2025-09-03,SALE004625,Pending Parts
CLAIM09290,2024-04-15,SALE009834,Completed
CLAIM09291,2025-03-16,SALE017215,Completed
CLAIM09292,2025-03-10,SALE007806,Pending Parts
CLAIM09293,2024-11-23,SALE013944,Completed
CLAIM09294,2024-02-13,SALE013708,Completed
CLAIM09295,2025-06-06,SALE019940,Pending Parts
CLAIM09296,2025-09-04,SALE013664,Completed
CLAIM09297,2025-08-28,SALE015027,Completed
CLAIM09298,2024-08-14,SALE006842,Pending Parts
CLAIM09299,2024-09-17,SALE001158,In Progress
CLAIM09300,2024-11-17,SALE000497,In Progress
CLAIM09301,2024-08-27,SALE008847,Completed
CLAIM09302,2025-09-05,SALE014985,Pending Parts
CLAIM09303,2024-12-19,SALE010365,Completed
CLAIM09304,2024-12-21,SALE009294,In Progress
CLAIM09305,2025-04-23,SALE002697,In Progress
CLAIM09306,2025-08-30,SALE009677,Completed
CLAIM09307,2025-08-30,SALE011043,Completed
CLAIM09308,2025-06-22,SALE000881,Completed
CLAIM09309,2024-10-06,SALE004932,Completed
CLAIM09310,2024-05-02,SALE012577,Completed
CLAIM09311,2025-07-18,SALE003376,Replaced
CLAIM09312,2024-12-06,SALE008545,Completed
CLAIM09313,2024-11-09,SALE012223,Pending Parts
CLAIM09314,2025-06-27,SALE013111,Pending Parts
CLAIM09315,2024-08-18,SALE007279,Completed
CLAIM09316,2025-06-05,SALE006528,In Progress
CLAIM09317,2025-01-28,SALE001145,Completed
CLAIM09318,2025-06-07,SALE002351,Completed
CLAIM09319,2024-10-07,SALE009303,Completed
CLAIM09320,2024-04-26,SALE007351,Pending Parts
CLAIM09321,2023-11-21,SALE006737,Completed
CLAIM09322,2025-08-04,SALE008044,Completed
CLAIM09323,2024-11-25,SALE013737,Replaced
CLAIM09324,2024-06-06,SALE002496,Pending Parts
CLAIM09325,2025-03-13,SALE018053,Completed
CLAIM09326,2025-08-29,SALE016583,In Progress
CLAIM09327,2024-12-27,SALE019020,Completed
CLAIM09328,2025-03-12,SALE005494,Replaced
CLAIM09329,2024-11-10,SALE017321,Completed
CLAIM09330,2024-05-10,SALE014870,Completed
CLAIM09331,2025-08-01,SALE005258,Completed
CLAIM09332,2025-08-18,SALE012747,Completed
CLAIM09333,2025-06-10,SALE001119,Completed
CLAIM09334,2025-05-25,SALE004600,Completed
CLAIM09335,2025-08-06,SALE003714,Completed
CLAIM09336,2025-08-23,SALE001975,In Progress
CLAIM09337,2025-08-13,SALE005644,Completed
CLAIM09338,2025-03-11,SALE003234,In Progress
CLAIM09339,2025-04-25,SALE017229,Completed
CLAIM09340,2025-04-08,SALE015638,Pending Parts
CLAIM09341,2025-06-18,SALE003133,Replaced
CLAIM09342,2025-08-10,SALE004984,In Progress
CLAIM09343,2024-02-28,SALE009151,Completed
CLAIM09344,2024-12-27,SALE010499,Completed
CLAIM09345,2025-05-28,SALE009444,Completed
CLAIM09346,2024-11-07,SALE009602,Completed
CLAIM09347,2025-07-04,SALE016505,In Progress
CLAIM09348,2025-09-03,SALE004015,Completed
CLAIM09349,2025-01-11,SALE001088,Replaced
CLAIM09350,2024-02-11,SALE002921,In Progress
CLAIM09351,2024-06-23,SALE012451,Completed
CLAIM09352,2025-01-04,SALE000523,Completed
CLAIM09353,2024-08-02,SALE013081,Completed
CLAIM09354,2025-03-10,SALE005436,Completed
CLAIM09355,2024-01-23,SALE009454,Completed
CLAIM09356,2024-04-08,SALE018728,Replaced
CLAIM09357,2025-05-31,SALE005109,Completed
CLAIM09358,2025-05-02,SALE000783,Completed
CLAIM09359,2025-06-04,SALE000484,Pending Parts
CLAIM09360,2024-01-05,SALE013321,Completed
CLAIM09361,2025-06-12,SALE018456,Completed
CLAIM09362,2025-08-01,SALE014303,Completed
CLAIM09363,2024-09-04,SALE007392,Completed
CLAIM09364,2025-02-05,SALE013807,Completed
CLAIM09365,2023-12-31,SALE018413,Completed
CLAIM09366,2024-07-22,SALE006627,Pending Parts
CLAIM09367,2025-08-18,SALE017690,Completed
CLAIM09368,2025-07-10,SALE011364,Replaced
CLAIM09369,2025-04-01,SALE003992,In Progress
CLAIM09370,2025-03-03,SALE010679,Completed
CLAIM09371,2024-07-14,SALE004068,In Progress
CLAIM09372,2025-08-06,SALE015479,In Progress
CLAIM09373,2025-06-17,SALE011964,Pending Parts
CLAIM09374,2025-06-20,SALE003352,In Progress
CLAIM09375,2025-08-26,SALE004898,Completed
CLAIM09376,2024-03-16,SALE010380,Completed
CLAIM09377,2025-06-15,SALE019756,Pending Parts
CLAIM09378,2025-05-17,SALE017084,In Progress
CLAIM09379,2025-08-21,SALE019263,Completed
CLAIM09380,2024-12-18,SALE004790,Completed
CLAIM09381,2025-06-28,SALE010261,Completed
CLAIM09382,2025-06-13,SALE007207,Completed
CLAIM09383,2024-06-17,SALE002031,In Progress
CLAIM09384,2025-02-03,SALE008399,Completed
CLAIM09385,2025-06-17,SALE009378,In Progress
CLAIM09386,2025-08-31,SALE012677,Pending Parts
CLAIM09387,2024-07-17,SALE017475,Completed
CLAIM09388,2025-07-26,SALE002662,Completed
CLAIM09389,2024-02-14,SALE001227,In Progress
CLAIM09390,2024-10-28,SALE007870,In Progress
CLAIM09391,2025-06-02,SALE007685,Completed
CLAIM09392,2025-07-25,SALE009922,Pending Parts
CLAIM09393,2024-10-06,SALE004823,Completed
CLAIM09394,2025-07-19,SALE002312,Completed
CLAIM09395,2025-08-18,SALE018526,Completed
CLAIM09396,2025-03-02,SALE009990,Completed
CLAIM09397,2024-09-22,SALE002911,Completed
CLAIM09398,2024-02-16,SALE001615,Completed
CLAIM09399,2025-02-09,SALE000575,Completed
CLAIM09400,2024-11-17,SALE014347,Pending Parts
CLAIM09401,2024-10-01,SALE008111,Completed
CLAIM09402,2025-04-12,SALE002225,Completed
CLAIM09403,2024-07-15,SALE012403,Pending Parts
CLAIM09404,2024-12-25,SALE004384,Pending Parts
CLAIM09405,2024-10-10,SALE013010,Replaced
CLAIM09406,2024-08-25,SALE002186,Completed
CLAIM09407,2025-08-28,SALE001326,Completed
CLAIM09408,2025-07-20,SALE005582,Pending Parts
CLAIM09409,2025-09-01,SALE001424,Completed
CLAIM09410,2024-12-16,SALE012415,Pending Parts
CLAIM09411,2024-06-18,SALE005523,Completed
CLAIM09412,2025-08-30,SALE000325,In Progress
CLAIM09413,2025-08-08,SALE011932,Completed
CLAIM09414,2025-03-14,SALE011837,Completed
CLAIM09415,2025-05-31,SALE006912,Completed
CLAIM09416,2024-10-19,SALE003866,In Progress
CLAIM09417,2025-04-17,SALE001314,Completed
CLAIM09418,2025-01-28,SALE003685,Completed
CLAIM09419,2025-01-23,SALE015017,Completed
CLAIM09420,2024-07-13,SALE004487,Pending Parts
CLAIM09421,2025-07-03,SALE000990,Completed
CLAIM09422,2024-07-21,SALE004497,In Progress
CLAIM09423,2025-01-02,SALE009614,Replaced
CLAIM09424,2025-05-10,SALE016184,Completed
CLAIM09425,2025-09-03,SALE001316,Completed
CLAIM09426,2024-08-23,SALE012171,Completed
CLAIM09427,2025-04-12,SALE015763,Pending Parts
CLAIM09428,2025-04-20,SALE018289,Pending Parts
CLAIM09429,2025-08-31,SALE010374,Completed
CLAIM09430,2025-08-01,SALE005227,Completed
CLAIM09431,2024-09-13,SALE001509,Pending Parts
CLAIM09432,2025-05-22,SALE010000,In Progress
CLAIM09433,2025-05-07,SALE006495,Completed
CLAIM09434,2025-03-31,SALE006426,Completed
CLAIM09435,2025-06-05,SALE016195,Completed
CLAIM09436,2025-03-27,SALE013669,In Progress
CLAIM09437,2024-11-27,SALE001506,Completed
CLAIM09438,2025-01-27,SALE011480,Completed
CLAIM09439,2024-06-12,SALE005750,Completed
CLAIM09440,2025-03-29,SALE007934,Replaced
CLAIM09441,2025-01-15,SALE017853,Completed
CLAIM09442,2024-05-05,SALE006949,Completed
CLAIM09443,2025-08-24,SALE013602,Completed
CLAIM09444,2025-07-10,SALE008705,In Progress
CLAIM09445,2024-12-11,SALE007103,Completed
CLAIM09446,2025-08-24,SALE012503,Completed
CLAIM09447,2025-07-13,SALE007142,In Progress
CLAIM09448,2024-07-01,SALE013067,Completed
CLAIM09449,2024-08-16,SALE003510,Completed
CLAIM09450,2024-11-23,SALE007237,In Progress
CLAIM09451,2025-01-15,SALE019678,Completed
CLAIM09452,2025-05-27,SALE006096,Completed
CLAIM09453,2025-08-18,SALE007350,Completed
CLAIM09454,2025-03-02,SALE007578,In Progress
CLAIM09455,2024-06-20,SALE001582,Completed
CLAIM09456,2024-12-01,SALE007588,Pending Parts
CLAIM09457,2025-08-19,SALE002015,Completed
CLAIM09458,2025-07-17,SALE002916,Pending Parts
CLAIM09459,2024-02-21,SALE001079,Completed
CLAIM09460,2024-06-18,SALE009425,Pending Parts
CLAIM09461,2025-04-21,SALE009679,Pending Parts
CLAIM09462,2025-06-10,SALE018544,In Progress
CLAIM09463,2024-12-22,SALE003195,Pending Parts
CLAIM09464,2024-05-02,SALE014186,Completed
CLAIM09465,2024-08-30,SALE016453,Completed
CLAIM09466,2025-02-08,SALE008072,Completed
CLAIM09467,2025-07-16,SALE006221,In Progress
CLAIM09468,2024-09-03,SALE007837,Pending Parts
CLAIM09469,2025-08-25,SALE015070,Completed
CLAIM09470,2025-01-19,SALE011347,Completed
CLAIM09471,2025-08-29,SALE013941,Replaced
CLAIM09472,2024-03-07,SALE000186,Completed
CLAIM09473,2025-04-25,SALE000024,Completed
CLAIM09474,2025-01-26,SALE002081,Completed
CLAIM09475,2024-11-16,SALE019636,In Progress
CLAIM09476,2025-07-02,SALE007186,Pending Parts
CLAIM09477,2025-06-08,SALE009461,Completed
CLAIM09478,2024-08-07,SALE010863,Pending Parts
CLAIM09479,2024-05-17,SALE015085,Completed
CLAIM09480,2024-08-01,SALE004533,Completed
CLAIM09481,2024-04-28,SALE005015,Completed
CLAIM09482,2024-09-19,SALE005519,Completed
CLAIM09483,2024-01-13,SALE002999,Pending Parts
CLAIM09484,2025-04-16,SALE007250,Replaced
CLAIM09485,2025-01-26,SALE017913,In Progress
CLAIM09486,2024-12-12,SALE004755,In Progress
CLAIM09487,2025-03-02,SALE013858,Completed
CLAIM09488,2025-07-08,SALE018258,Completed
CLAIM09489,2025-05-05,SALE000175,Pending Parts
CLAIM09490,2024-03-04,SALE003595,Completed
CLAIM09491,2025-08-20,SALE010744,In Progress
CLAIM09492,2024-11-01,SALE016641,Completed
CLAIM09493,2025-08-19,SALE008143,In Progress
CLAIM09494,2024-11-08,SALE019962,In Progress
CLAIM09495,2024-06-20,SALE015775,Completed
CLAIM09496,2024-11-25,SALE013928,Completed
CLAIM09497,2025-05-06,SALE006883,Completed
CLAIM09498,2025-07-07,SALE004700,Completed
CLAIM09499,2024-04-16,SALE016226,Pending Parts
CLAIM09500,2025-06-27,SALE015110,Completed
CLAIM09501,2024-09-02,SALE009242,Completed
CLAIM09502,2024-05-03,SALE013721,Pending Parts
CLAIM09503,2025-06-07,SALE014738,Completed
CLAIM09504,2024-10-20,SALE001437,Completed
CLAIM09505,2024-03-28,SALE008856,In Progress
CLAIM09506,2024-10-06,SALE006793,In Progress
CLAIM09507,2025-08-13,SALE016581,Completed
CLAIM09508,2025-01-15,SALE004982,Completed
CLAIM09509,2025-08-12,SALE019720,Completed
CLAIM09510,2025-08-07,SALE014563,Completed
CLAIM09511,2025-06-16,SALE015403,Completed
CLAIM09512,2025-08-10,SALE004453,In Progress
CLAIM09513,2024-12-30,SALE009867,Completed
CLAIM09514,2024-05-18,SALE003169,Completed
CLAIM09515,2025-08-31,SALE002924,Completed
CLAIM09516,2025-08-04,SALE017512,Completed
CLAIM09517,2025-09-05,SALE003433,Pending Parts
CLAIM09518,2024-07-27,SALE009525,Completed
CLAIM09519,2025-01-25,SALE011273,Completed
CLAIM09520,2025-08-27,SALE002734,Completed
CLAIM09521,2025-08-05,SALE017890,Pending Parts
CLAIM09522,2024-09-30,SALE009059,Completed
CLAIM09523,2024-06-26,SALE006598,Completed
CLAIM09524,2024-10-13,SALE014551,Completed
CLAIM09525,2024-11-24,SALE007714,Completed
CLAIM09526,2025-08-04,SALE000420,Completed
CLAIM09527,2024-11-21,SALE003392,In Progress
CLAIM09528,2024-06-02,SALE018593,Completed
CLAIM09529,2025-05-13,SALE013083,Completed
CLAIM09530,2025-04-28,SALE017955,In Progress
CLAIM09531,2025-08-14,SALE008047,Completed
CLAIM09532,2025-05-19,SALE010557,Completed
CLAIM09533,2025-06-29,SALE016715,Completed
CLAIM09534,2024-02-01,SALE004702,Pending Parts
CLAIM09535,2025-07-12,SALE011699,Completed
CLAIM09536,2024-11-09,SALE019714,Completed
CLAIM09537,2025-01-20,SALE016643,Completed
CLAIM09538,2025-06-23,SALE005314,Completed
CLAIM09539,2025-08-04,SALE003513,Replaced
CLAIM09540,2025-05-17,SALE014469,In Progress
CLAIM09541,2024-02-27,SALE012696,Completed
CLAIM09542,2025-03-04,SALE018794,Completed
CLAIM09543,2024-04-03,SALE012597,Completed
CLAIM09544,2025-06-03,SALE006858,Pending Parts
CLAIM09545,2024-08-23,SALE004717,Completed
CLAIM09546,2025-08-27,SALE003361,Completed
CLAIM09547,2025-05-28,SALE016131,Completed
CLAIM09548,2024-05-03,SALE015131,Completed
CLAIM09549,2024-08-23,SALE012432,Completed
CLAIM09550,2025-02-11,SALE019781,Pending Parts
CLAIM09551,2024-09-19,SALE002113,Pending Parts
CLAIM09552,2025-06-08,SALE019949,Completed
CLAIM09553,2025-02-10,SALE002840,Completed
CLAIM09554,2024-10-06,SALE005670,In Progress
CLAIM09555,2025-04-16,SALE017947,Completed
CLAIM09556,2025-03-29,SALE011541,Completed
CLAIM09557,2025-04-16,SALE000313,Pending Parts
CLAIM09558,2025-08-24,SALE004239,Replaced
CLAIM09559,2024-09-03,SALE016908,Completed
CLAIM09560,2025-08-31,SALE002264,Completed
CLAIM09561,2025-06-04,SALE002681,Completed
CLAIM09562,2025-06-19,SALE006907,In Progress
CLAIM09563,2025-01-02,SALE017480,Completed
CLAIM09564,2025-06-05,SALE005013,Completed
CLAIM09565,2025-09-05,SALE012793,Completed
CLAIM09566,2024-12-24,SALE010894,In Progress
CLAIM09567,2025-07-16,SALE000050,Replaced
CLAIM09568,2024-10-30,SALE009372,In Progress
CLAIM09569,2024-03-09,SALE004608,In Progress
CLAIM09570,2024-06-05,SALE005165,In Progress
CLAIM09571,2025-07-13,SALE019823,Pending Parts
CLAIM09572,2025-08-31,SALE007267,Completed
CLAIM09573,2025-01-09,SALE003808,Completed
CLAIM09574,2024-12-27,SALE001607,Completed
CLAIM09575,2025-06-07,SALE004694,Completed
CLAIM09576,2025-07-05,SALE009341,Pending Parts
CLAIM09577,2025-07-20,SALE002469,Completed
CLAIM09578,2025-01-13,SALE015248,Replaced
CLAIM09579,2025-06-03,SALE006913,In Progress
CLAIM09580,2025-07-15,SALE002906,Completed
CLAIM09581,2024-11-27,SALE002384,Completed
CLAIM09582,2025-01-31,SALE004150,Completed
CLAIM09583,2025-05-17,SALE013471,Completed
CLAIM09584,2025-04-23,SALE007183,Completed
CLAIM09585,2025-05-13,SALE007021,Completed
CLAIM09586,2025-07-11,SALE011765,Completed
CLAIM09587,2025-08-30,SALE016101,Completed
CLAIM09588,2024-12-18,SALE017782,Completed
CLAIM09589,2025-09-02,SALE002494,Completed
CLAIM09590,2025-02-14,SALE016472,Replaced
CLAIM09591,2024-12-26,SALE000974,Pending Parts
CLAIM09592,2024-11-23,SALE007886,Pending Parts
CLAIM09593,2025-08-21,SALE001152,Pending Parts
CLAIM09594,2025-08-31,SALE016264,Completed
CLAIM09595,2025-06-23,SALE018105,Pending Parts
CLAIM09596,2025-06-16,SALE002368,Completed
CLAIM09597,2024-01-25,SALE012147,In Progress
CLAIM09598,2025-05-01,SALE019060,In Progress
CLAIM09599,2025-07-27,SALE019952,Completed
CLAIM09600,2025-01-23,SALE008654,Completed
CLAIM09601,2025-06-25,SALE007022,Completed
CLAIM09602,2024-08-29,SALE014102,Pending Parts
CLAIM09603,2025-07-08,SALE012287,Completed
CLAIM09604,2024-09-19,SALE010305,Completed
CLAIM09605,2023-12-18,SALE007534,In Progress
CLAIM09606,2023-11-26,SALE013788,Completed
CLAIM09607,2025-06-06,SALE010990,Pending Parts
CLAIM09608,2025-08-30,SALE009795,In Progress
CLAIM09609,2025-08-01,SALE012158,Completed
CLAIM09610,2025-06-19,SALE006376,Completed
CLAIM09611,2024-11-28,SALE015516,Pending Parts
CLAIM09612,2025-05-02,SALE016473,Completed
CLAIM09613,2025-05-15,SALE016565,Completed
CLAIM09614,2025-06-04,SALE004008,Completed
CLAIM09615,2025-05-19,SALE003668,Completed
CLAIM09616,2025-01-07,SALE010041,In Progress
CLAIM09617,2024-12-19,SALE003328,Completed
CLAIM09618,2024-06-12,SALE015751,In Progress
CLAIM09619,2025-05-28,SALE008282,In Progress
CLAIM09620,2025-08-21,SALE003207,Completed
CLAIM09621,2024-06-02,SALE003210,In Progress
CLAIM09622,2025-06-24,SALE008635,Pending Parts
CLAIM09623,2024-01-29,SALE019430,In Progress
CLAIM09624,2025-05-16,SALE012546,Completed
CLAIM09625,2023-12-10,SALE019699,Completed
CLAIM09626,2024-08-12,SALE017307,Completed
CLAIM09627,2025-06-20,SALE015362,Pending Parts
CLAIM09628,2025-06-07,SALE009040,Replaced
CLAIM09629,2025-08-28,SALE006530,Completed
CLAIM09630,2025-03-07,SALE008553,Pending Parts
CLAIM09631,2024-09-23,SALE015816,Completed
CLAIM09632,2025-04-14,SALE008673,Completed
CLAIM09633,2025-03-25,SALE002452,Completed
CLAIM09634,2025-08-30,SALE005661,Pending Parts
CLAIM09635,2025-03-12,SALE008401,Completed
CLAIM09636,2025-04-11,SALE017596,In Progress
CLAIM09637,2024-07-16,SALE011936,Completed
CLAIM09638,2025-08-30,SALE016990,Completed
CLAIM09639,2024-04-16,SALE009131,In Progress
CLAIM09640,2025-09-03,SALE007106,Completed
CLAIM09641,2025-07-27,SALE011294,Completed
CLAIM09642,2025-06-18,SALE001680,Replaced
CLAIM09643,2024-04-16,SALE006208,Completed
CLAIM09644,2024-09-15,SALE018136,Replaced
CLAIM09645,2025-03-03,SALE016420,Completed
CLAIM09646,2025-06-21,SALE011329,In Progress
CLAIM09647,2025-09-04,SALE004088,Pending Parts
CLAIM09648,2024-10-12,SALE018463,Pending Parts
CLAIM09649,2024-10-03,SALE000609,Pending Parts
CLAIM09650,2025-09-01,SALE008048,Pending Parts
CLAIM09651,2024-10-10,SALE009883,Replaced
CLAIM09652,2025-04-06,SALE013537,Completed
CLAIM09653,2024-07-03,SALE003861,In Progress
CLAIM09654,2024-03-23,SALE007864,Completed
CLAIM09655,2024-06-07,SALE013314,Completed
CLAIM09656,2025-05-19,SALE018191,Completed
CLAIM09657,2024-09-25,SALE003815,In Progress
CLAIM09658,2024-08-01,SALE005897,Pending Parts
CLAIM09659,2025-03-30,SALE012806,Completed
CLAIM09660,2025-01-27,SALE001868,Completed
CLAIM09661,2025-05-30,SALE009499,Completed
CLAIM09662,2024-12-18,SALE013245,Completed
CLAIM09663,2025-04-08,SALE008566,In Progress
CLAIM09664,2024-11-13,SALE016153,Replaced
CLAIM09665,2025-05-24,SALE006176,Completed
CLAIM09666,2025-08-10,SALE008461,Pending Parts
CLAIM09667,2025-08-03,SALE012225,Completed
CLAIM09668,2025-04-17,SALE011120,Replaced
CLAIM09669,2024-12-05,SALE015024,In Progress
CLAIM09670,2025-07-02,SALE000500,Replaced
CLAIM09671,2024-08-03,SALE003228,Completed
CLAIM09672,2025-07-07,SALE018437,In Progress
CLAIM09673,2024-12-07,SALE014360,Completed
CLAIM09674,2025-07-07,SALE012381,Completed
CLAIM09675,2024-05-04,SALE009737,Completed
CLAIM09676,2025-02-19,SALE010106,Completed
CLAIM09677,2025-05-01,SALE012017,Completed
CLAIM09678,2025-03-20,SALE000943,Replaced
